CAR_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1_IMPROVEMENT,S2_IMPROVEMENT,S3_IMPROVEMENT,KPH,DRIVER_NAME,PIT_TIME,TEAM,LOCATION,EVENT,PITSTOP_TAKEN,EVENT_TYPE
29,11,84,0,A,0,0,0,23.1,SIMS,400.7,MAHINDRA,L2,P1,True,P
29,12,85,0,A,0,0,0,115.5,SIMS,0.0,MAHINDRA,L2,P1,False,P
29,13,114,0,A,0,0,2,119.3,SIMS,0.0,MAHINDRA,L2,P1,False,P
29,14,133,0,A,0,0,0,90.4,SIMS,0.0,MAHINDRA,L2,P1,False,P
29,15,93,0,B,0,0,0,94.0,SIMS,0.0,MAHINDRA,L2,P1,False,P
29,16,124,0,A,0,0,0,30.5,SIMS,285.6,MAHINDRA,L2,P1,True,P
29,17,69,2,A,2,2,0,120.8,SIMS,0.0,MAHINDRA,L2,P1,False,P
29,18,100,0,A,0,0,0,118.5,SIMS,0.0,MAHINDRA,L2,P1,False,P
33,1,71,0,A,0,0,0,76.7,RAST,29.3,AUDI,L2,P1,True,P
33,2,89,0,A,0,0,0,106.4,RAST,0.0,AUDI,L2,P1,False,P
33,3,72,0,A,0,0,0,88.3,RAST,0.0,AUDI,L2,P1,False,P
33,4,92,0,A,0,0,0,115.7,RAST,0.0,AUDI,L2,P1,False,P
33,5,123,0,A,0,0,0,115.5,RAST,0.0,AUDI,L2,P1,False,P
33,6,75,0,A,0,0,0,115.7,RAST,0.0,AUDI,L2,P1,False,P
33,7,126,0,A,0,0,0,113.3,RAST,0.0,AUDI,L2,P1,False,P
33,8,92,0,A,0,0,0,109.9,RAST,0.0,AUDI,L2,P1,False,P
33,9,72,0,B,0,0,0,112.7,RAST,0.0,AUDI,L2,P1,False,P
33,10,113,0,A,0,0,0,27.5,RAST,329.6,AUDI,L2,P1,True,P
33,11,117,0,A,0,0,2,118.9,RAST,0.0,AUDI,L2,P1,False,P
33,12,109,0,A,0,0,0,118.8,RAST,0.0,AUDI,L2,P1,False,P
33,13,68,0,B,0,0,0,112.3,RAST,0.0,AUDI,L2,P1,False,P
33,14,102,0,B,0,0,0,39.2,RAST,182.9,AUDI,L2,P1,True,P
33,15,99,0,A,0,0,0,31.8,RAST,263.7,AUDI,L2,P1,True,P
33,16,129,0,A,0,2,0,117.8,RAST,0.0,AUDI,L2,P1,False,P
33,17,125,2,A,2,0,0,121.1,RAST,0.0,AUDI,L2,P1,False,P
36,1,85,0,A,0,0,0,71.4,LOTTERER,34.0,TAG,L2,P1,True,P
36,2,73,0,A,0,0,0,90.1,LOTTERER,0.0,TAG,L2,P1,False,P
36,3,83,0,A,0,0,0,105.2,LOTTERER,0.0,TAG,L2,P1,False,P
36,4,71,0,A,0,0,0,114.1,LOTTERER,0.0,TAG,L2,P1,False,P
36,5,133,0,A,0,0,0,115.6,LOTTERER,0.0,TAG,L2,P1,False,P
36,6,87,0,A,0,0,0,115.2,LOTTERER,0.0,TAG,L2,P1,False,P
36,7,83,0,A,0,0,0,116.2,LOTTERER,0.0,TAG,L2,P1,False,P
36,8,93,0,A,0,0,0,87.5,LOTTERER,0.0,TAG,L2,P1,False,P
36,9,83,0,A,0,0,0,118.1,LOTTERER,0.0,TAG,L2,P1,False,P
36,10,100,0,A,0,0,0,118.5,LOTTERER,0.0,TAG,L2,P1,False,P
36,11,104,0,A,0,0,0,88.1,LOTTERER,0.0,TAG,L2,P1,False,P
36,12,80,0,A,0,0,0,119.2,LOTTERER,0.0,TAG,L2,P1,False,P
36,13,100,0,A,0,0,0,99.9,LOTTERER,0.0,TAG,L2,P1,False,P
36,14,93,0,A,0,0,0,119.1,LOTTERER,0.0,TAG,L2,P1,False,P
36,15,87,0,A,0,0,0,91.5,LOTTERER,0.0,TAG,L2,P1,False,P
36,16,71,0,A,0,0,0,119.1,LOTTERER,0.0,TAG,L2,P1,False,P
36,17,74,0,B,0,0,0,101.6,LOTTERER,0.0,TAG,L2,P1,False,P
36,18,87,0,A,0,0,0,24.8,LOTTERER,374.6,TAG,L2,P1,True,P
36,19,114,0,A,0,0,0,108.6,LOTTERER,0.0,TAG,L2,P1,False,P
36,20,79,2,A,2,2,2,121.2,LOTTERER,0.0,TAG,L2,P1,False,P
37,1,101,0,A,0,0,0,82.2,CASSIDY,22.0,ENVISION,L2,P1,True,P
37,2,144,0,A,0,0,0,106.0,CASSIDY,0.0,ENVISION,L2,P1,False,P
37,3,86,0,A,0,0,0,88.4,CASSIDY,0.0,ENVISION,L2,P1,False,P
37,4,93,0,A,0,0,0,113.3,CASSIDY,0.0,ENVISION,L2,P1,False,P
37,5,137,0,A,0,0,0,114.4,CASSIDY,0.0,ENVISION,L2,P1,False,P
37,6,97,0,A,0,0,0,115.3,CASSIDY,0.0,ENVISION,L2,P1,False,P
37,7,89,0,A,0,0,0,115.8,CASSIDY,0.0,ENVISION,L2,P1,False,P
37,8,89,0,A,0,0,0,85.5,CASSIDY,0.0,ENVISION,L2,P1,False,P
37,9,143,0,A,0,0,0,118.2,CASSIDY,0.0,ENVISION,L2,P1,False,P
37,10,83,0,B,0,0,0,111.4,CASSIDY,0.0,ENVISION,L2,P1,False,P
37,11,90,0,A,0,0,0,23.6,CASSIDY,393.7,ENVISION,L2,P1,True,P
37,12,127,0,A,0,0,0,112.1,CASSIDY,0.0,ENVISION,L2,P1,False,P
37,13,191,0,A,0,0,0,119.8,CASSIDY,0.0,ENVISION,L2,P1,False,P
37,14,97,0,A,0,0,0,91.4,CASSIDY,0.0,ENVISION,L2,P1,False,P
37,15,116,0,B,0,0,0,90.6,CASSIDY,0.0,ENVISION,L2,P1,False,P
37,16,163,0,A,0,0,0,30.1,CASSIDY,290.7,ENVISION,L2,P1,True,P
37,17,111,2,A,2,2,2,122.7,CASSIDY,0.0,ENVISION,L2,P1,False,P
37,18,84,0,A,0,0,0,88.6,CASSIDY,0.0,ENVISION,L2,P1,False,P
4,1,82,0,A,0,0,0,80.6,FRIJNS,25.1,ENVISION,L2,P1,True,P
4,2,69,0,A,0,0,0,104.4,FRIJNS,0.0,ENVISION,L2,P1,False,P
4,3,72,0,A,0,0,0,86.7,FRIJNS,0.0,ENVISION,L2,P1,False,P
4,4,183,0,A,0,0,0,114.8,FRIJNS,0.0,ENVISION,L2,P1,False,P
4,5,70,0,A,0,0,0,115.1,FRIJNS,0.0,ENVISION,L2,P1,False,P
4,6,101,0,A,0,0,0,114.7,FRIJNS,0.0,ENVISION,L2,P1,False,P
4,7,103,0,A,0,0,0,115.2,FRIJNS,0.0,ENVISION,L2,P1,False,P
4,8,123,0,A,0,0,0,101.0,FRIJNS,0.0,ENVISION,L2,P1,False,P
4,9,68,0,A,0,0,0,118.4,FRIJNS,0.0,ENVISION,L2,P1,False,P
4,10,85,0,B,0,0,0,109.6,FRIJNS,0.0,ENVISION,L2,P1,False,P
4,11,98,0,A,0,0,0,27.0,FRIJNS,335.2,ENVISION,L2,P1,True,P
4,12,102,0,A,0,0,0,109.5,FRIJNS,0.0,ENVISION,L2,P1,False,P
4,13,77,0,A,0,0,0,121.6,FRIJNS,0.0,ENVISION,L2,P1,False,P
4,14,68,0,A,0,0,0,105.9,FRIJNS,0.0,ENVISION,L2,P1,False,P
4,15,71,0,B,0,0,0,112.6,FRIJNS,0.0,ENVISION,L2,P1,False,P
4,16,89,0,A,0,0,0,24.2,FRIJNS,393.8,ENVISION,L2,P1,True,P
4,17,88,0,A,0,0,0,111.4,FRIJNS,0.0,ENVISION,L2,P1,False,P
4,18,68,2,A,2,2,2,122.9,FRIJNS,0.0,ENVISION,L2,P1,False,P
48,1,80,0,A,0,0,0,72.7,MORTARA,42.1,ROKIT,L2,P1,True,P
48,2,91,0,A,0,0,0,96.2,MORTARA,0.0,ROKIT,L2,P1,False,P
48,3,72,0,A,0,0,0,97.0,MORTARA,0.0,ROKIT,L2,P1,False,P
48,4,110,0,A,0,0,0,115.3,MORTARA,0.0,ROKIT,L2,P1,False,P
48,5,90,0,A,0,0,0,116.1,MORTARA,0.0,ROKIT,L2,P1,False,P
48,6,84,0,A,0,0,0,114.4,MORTARA,0.0,ROKIT,L2,P1,False,P
48,7,117,0,A,0,0,0,115.5,MORTARA,0.0,ROKIT,L2,P1,False,P
48,8,101,0,A,0,0,0,94.8,MORTARA,0.0,ROKIT,L2,P1,False,P
48,9,72,0,A,0,0,0,117.6,MORTARA,0.0,ROKIT,L2,P1,False,P
48,10,84,0,A,0,0,0,101.5,MORTARA,0.0,ROKIT,L2,P1,False,P
48,11,89,0,A,0,0,0,118.9,MORTARA,0.0,ROKIT,L2,P1,False,P
48,12,90,0,A,0,0,0,102.1,MORTARA,0.0,ROKIT,L2,P1,False,P
48,13,156,0,A,0,0,0,118.7,MORTARA,0.0,ROKIT,L2,P1,False,P
48,14,104,0,B,0,0,0,106.4,MORTARA,0.0,ROKIT,L2,P1,False,P
48,15,117,0,A,0,0,0,43.7,MORTARA,159.1,ROKIT,L2,P1,True,P
48,16,75,2,A,0,2,2,120.8,MORTARA,0.0,ROKIT,L2,P1,False,P
48,17,73,0,B,0,0,0,99.5,MORTARA,0.0,ROKIT,L2,P1,False,P
48,18,74,0,A,0,0,0,32.1,MORTARA,259.7,ROKIT,L2,P1,True,P
48,19,136,0,A,0,0,0,111.3,MORTARA,0.0,ROKIT,L2,P1,False,P
48,20,88,0,A,2,0,0,118.4,MORTARA,0.0,ROKIT,L2,P1,False,P
5,1,72,0,A,0,0,0,83.7,VANDOORNE,21.2,MERCEDES,L2,P1,True,P
5,2,81,0,A,0,0,0,109.9,VANDOORNE,0.0,MERCEDES,L2,P1,False,P
5,3,106,0,A,0,0,0,82.8,VANDOORNE,0.0,MERCEDES,L2,P1,False,P
5,4,113,0,A,0,0,0,114.9,VANDOORNE,0.0,MERCEDES,L2,P1,False,P
5,5,70,0,A,0,0,0,115.0,VANDOORNE,0.0,MERCEDES,L2,P1,False,P
5,6,162,0,A,0,0,0,111.2,VANDOORNE,0.0,MERCEDES,L2,P1,False,P
5,7,85,0,A,0,0,0,116.0,VANDOORNE,0.0,MERCEDES,L2,P1,False,P
5,8,89,0,A,0,0,0,115.2,VANDOORNE,0.0,MERCEDES,L2,P1,False,P
5,9,88,0,B,0,0,0,107.3,VANDOORNE,0.0,MERCEDES,L2,P1,False,P
5,10,138,0,A,0,0,0,23.0,VANDOORNE,411.9,MERCEDES,L2,P1,True,P
5,11,80,0,A,0,0,0,105.8,VANDOORNE,0.0,MERCEDES,L2,P1,False,P
5,12,175,0,A,0,0,0,118.7,VANDOORNE,0.0,MERCEDES,L2,P1,False,P
5,13,70,0,A,0,0,0,88.7,VANDOORNE,0.0,MERCEDES,L2,P1,False,P
5,14,98,0,A,0,0,0,106.6,VANDOORNE,0.0,MERCEDES,L2,P1,False,P
5,15,97,0,B,0,0,0,85.5,VANDOORNE,0.0,MERCEDES,L2,P1,False,P
5,16,103,0,A,0,0,0,39.8,VANDOORNE,188.1,MERCEDES,L2,P1,True,P
5,17,84,2,A,2,2,2,123.1,VANDOORNE,0.0,MERCEDES,L2,P1,False,P
5,18,89,0,A,0,0,0,101.5,VANDOORNE,0.0,MERCEDES,L2,P1,False,P
6,1,106,0,A,0,0,0,69.3,MULLER,45.5,DRAGON,L2,P1,True,P
6,2,101,0,A,0,0,0,88.0,MULLER,0.0,DRAGON,L2,P1,False,P
6,3,87,0,A,0,0,0,107.3,MULLER,0.0,DRAGON,L2,P1,False,P
6,4,73,0,A,0,0,0,113.4,MULLER,0.0,DRAGON,L2,P1,False,P
6,5,92,0,A,0,0,0,114.2,MULLER,0.0,DRAGON,L2,P1,False,P
6,6,101,0,A,0,0,0,112.1,MULLER,0.0,DRAGON,L2,P1,False,P
6,7,147,0,A,0,0,0,115.4,MULLER,0.0,DRAGON,L2,P1,False,P
6,8,87,0,A,0,0,0,100.3,MULLER,0.0,DRAGON,L2,P1,False,P
6,9,112,0,A,0,0,0,116.3,MULLER,0.0,DRAGON,L2,P1,False,P
6,10,89,0,A,0,0,0,96.5,MULLER,0.0,DRAGON,L2,P1,False,P
6,11,87,0,A,0,0,0,117.7,MULLER,0.0,DRAGON,L2,P1,False,P
6,12,111,0,A,0,0,0,95.6,MULLER,0.0,DRAGON,L2,P1,False,P
6,13,79,0,B,0,0,0,112.2,MULLER,0.0,DRAGON,L2,P1,False,P
6,14,84,0,A,0,0,0,35.3,MULLER,221.5,DRAGON,L2,P1,True,P
6,15,80,0,A,0,0,0,119.7,MULLER,0.0,DRAGON,L2,P1,False,P
6,16,99,0,B,0,0,0,100.8,MULLER,0.0,DRAGON,L2,P1,False,P
6,17,108,0,A,0,0,0,26.0,MULLER,355.8,DRAGON,L2,P1,True,P
6,18,133,2,A,2,2,2,121.9,MULLER,0.0,DRAGON,L2,P1,False,P
6,19,81,0,B,0,0,0,94.9,MULLER,0.0,DRAGON,L2,P1,False,P
7,1,105,0,A,0,0,0,66.1,CAMARA,48.5,DRAGON,L2,P1,True,P
7,2,85,0,A,0,0,0,85.0,CAMARA,0.0,DRAGON,L2,P1,False,P
7,3,98,0,A,0,0,0,109.7,CAMARA,0.0,DRAGON,L2,P1,False,P
7,4,108,0,A,0,0,0,112.7,CAMARA,0.0,DRAGON,L2,P1,False,P
7,5,72,0,A,0,0,0,112.4,CAMARA,0.0,DRAGON,L2,P1,False,P
7,6,93,0,A,0,0,0,113.6,CAMARA,0.0,DRAGON,L2,P1,False,P
7,7,126,0,A,0,0,0,114.2,CAMARA,0.0,DRAGON,L2,P1,False,P
7,8,95,0,A,0,0,0,101.5,CAMARA,0.0,DRAGON,L2,P1,False,P
7,9,73,0,A,0,0,0,100.3,CAMARA,0.0,DRAGON,L2,P1,False,P
7,10,95,0,A,0,0,0,99.5,CAMARA,0.0,DRAGON,L2,P1,False,P
7,11,81,0,A,0,0,0,118.9,CAMARA,0.0,DRAGON,L2,P1,False,P
7,12,132,0,A,0,0,0,100.3,CAMARA,0.0,DRAGON,L2,P1,False,P
7,13,93,0,A,0,0,0,119.5,CAMARA,0.0,DRAGON,L2,P1,False,P
7,14,84,0,B,0,0,0,105.4,CAMARA,0.0,DRAGON,L2,P1,False,P
7,15,73,0,A,0,0,0,32.7,CAMARA,232.3,DRAGON,L2,P1,True,P
7,16,112,0,B,0,0,0,87.5,CAMARA,0.0,DRAGON,L2,P1,False,P
7,17,93,0,A,0,0,0,30.2,CAMARA,293.8,DRAGON,L2,P1,True,P
7,18,102,2,A,2,2,2,122.9,CAMARA,0.0,DRAGON,L2,P1,False,P
7,19,112,0,A,0,0,0,99.0,CAMARA,0.0,DRAGON,L2,P1,False,P
71,1,73,0,A,0,0,0,70.5,NATO,43.5,ROKIT,L2,P1,True,P
71,2,104,0,A,0,0,0,88.8,NATO,0.0,ROKIT,L2,P1,False,P
71,3,98,0,A,0,0,0,108.2,NATO,0.0,ROKIT,L2,P1,False,P
71,4,102,0,A,0,0,0,113.7,NATO,0.0,ROKIT,L2,P1,False,P
71,5,117,0,A,0,0,0,115.5,NATO,0.0,ROKIT,L2,P1,False,P
71,6,85,0,A,0,0,0,115.4,NATO,0.0,ROKIT,L2,P1,False,P
71,7,102,0,A,0,0,0,115.9,NATO,0.0,ROKIT,L2,P1,False,P
71,8,70,0,A,0,0,0,104.3,NATO,0.0,ROKIT,L2,P1,False,P
71,9,97,0,A,0,0,0,104.3,NATO,0.0,ROKIT,L2,P1,False,P
71,10,73,0,A,0,0,0,118.1,NATO,0.0,ROKIT,L2,P1,False,P
71,11,92,0,A,0,0,0,118.0,NATO,0.0,ROKIT,L2,P1,False,P
71,12,98,0,A,0,0,0,107.0,NATO,0.0,ROKIT,L2,P1,False,P
71,13,89,0,B,0,0,0,113.8,NATO,0.0,ROKIT,L2,P1,False,P
71,14,102,0,A,0,0,0,51.3,NATO,117.4,ROKIT,L2,P1,True,P
71,15,119,0,A,0,0,0,121.0,NATO,0.0,ROKIT,L2,P1,False,P
71,16,109,0,B,0,0,0,108.7,NATO,0.0,ROKIT,L2,P1,False,P
71,17,93,0,B,0,0,0,44.8,NATO,102.4,ROKIT,L2,P1,True,P
71,18,68,0,A,0,0,0,42.4,NATO,173.8,ROKIT,L2,P1,True,P
71,19,101,0,A,0,0,0,108.0,NATO,0.0,ROKIT,L2,P1,False,P
71,20,121,2,A,2,2,2,122.7,NATO,0.0,ROKIT,L2,P1,False,P
8,1,94,0,A,0,0,0,63.8,TURVEY,53.0,NIO,L2,P1,True,P
8,2,166,0,A,0,0,0,85.6,TURVEY,0.0,NIO,L2,P1,False,P
8,3,94,0,A,0,0,0,110.0,TURVEY,0.0,NIO,L2,P1,False,P
8,4,114,0,A,0,0,0,113.5,TURVEY,0.0,NIO,L2,P1,False,P
8,5,112,0,A,0,0,0,114.2,TURVEY,0.0,NIO,L2,P1,False,P
8,6,78,0,A,0,0,0,113.2,TURVEY,0.0,NIO,L2,P1,False,P
8,7,98,0,A,0,0,0,113.4,TURVEY,0.0,NIO,L2,P1,False,P
8,8,84,0,A,0,0,0,102.7,TURVEY,0.0,NIO,L2,P1,False,P
8,9,74,0,B,0,0,0,105.3,TURVEY,0.0,NIO,L2,P1,False,P
8,10,105,0,A,0,0,0,53.8,TURVEY,99.7,NIO,L2,P1,True,P
8,11,86,0,A,0,0,0,110.1,TURVEY,0.0,NIO,L2,P1,False,P
8,12,86,0,A,0,0,0,116.5,TURVEY,0.0,NIO,L2,P1,False,P
8,13,109,0,A,0,0,0,117.5,TURVEY,0.0,NIO,L2,P1,False,P
8,14,101,0,A,0,0,0,109.2,TURVEY,0.0,NIO,L2,P1,False,P
8,15,85,0,A,0,0,0,117.2,TURVEY,0.0,NIO,L2,P1,False,P
8,16,86,0,A,0,0,0,89.5,TURVEY,0.0,NIO,L2,P1,False,P
8,17,85,0,A,0,0,0,119.5,TURVEY,0.0,NIO,L2,P1,False,P
8,18,84,0,B,0,0,0,52.5,TURVEY,0.0,NIO,L2,P1,False,P
8,19,72,0,A,0,0,0,56.6,TURVEY,95.7,NIO,L2,P1,True,P
8,20,122,2,A,2,2,2,121.3,TURVEY,0.0,NIO,L2,P1,False,P
8,21,81,0,A,0,0,0,111.8,TURVEY,0.0,NIO,L2,P1,False,P
88,1,100,0,A,0,0,0,58.6,BLOMQVIST,66.1,NIO,L2,P1,True,P
88,2,100,0,A,0,0,0,89.0,BLOMQVIST,0.0,NIO,L2,P1,False,P
88,3,164,0,A,0,0,0,113.1,BLOMQVIST,0.0,NIO,L2,P1,False,P
88,4,96,0,A,0,0,0,114.8,BLOMQVIST,0.0,NIO,L2,P1,False,P
88,5,179,0,A,0,0,0,114.9,BLOMQVIST,0.0,NIO,L2,P1,False,P
88,6,102,0,A,0,0,0,114.6,BLOMQVIST,0.0,NIO,L2,P1,False,P
88,7,71,0,A,0,0,0,113.9,BLOMQVIST,0.0,NIO,L2,P1,False,P
88,8,90,0,B,0,0,0,101.2,BLOMQVIST,0.0,NIO,L2,P1,False,P
88,9,89,0,A,0,0,0,53.8,BLOMQVIST,101.5,NIO,L2,P1,True,P
88,10,85,0,A,0,0,0,113.7,BLOMQVIST,0.0,NIO,L2,P1,False,P
88,11,101,2,A,0,0,2,118.6,BLOMQVIST,0.0,NIO,L2,P1,False,P
88,12,84,0,A,0,0,0,101.7,BLOMQVIST,0.0,NIO,L2,P1,False,P
88,13,121,0,A,0,0,0,116.9,BLOMQVIST,0.0,NIO,L2,P1,False,P
88,14,95,0,A,0,0,0,107.7,BLOMQVIST,0.0,NIO,L2,P1,False,P
88,15,71,0,A,0,0,0,118.4,BLOMQVIST,0.0,NIO,L2,P1,False,P
88,16,122,0,A,0,0,0,92.9,BLOMQVIST,0.0,NIO,L2,P1,False,P
94,1,106,0,A,0,0,0,73.9,LYNN,38.3,MAHINDRA,L2,P1,True,P
94,2,103,0,A,0,0,0,100.1,LYNN,0.0,MAHINDRA,L2,P1,False,P
94,3,86,0,A,0,0,0,92.3,LYNN,0.0,MAHINDRA,L2,P1,False,P
94,4,80,0,A,0,0,0,115.3,LYNN,0.0,MAHINDRA,L2,P1,False,P
94,5,88,0,A,0,0,0,116.0,LYNN,0.0,MAHINDRA,L2,P1,False,P
94,6,92,0,A,0,0,0,116.0,LYNN,0.0,MAHINDRA,L2,P1,False,P
94,7,98,0,A,0,0,0,103.7,LYNN,0.0,MAHINDRA,L2,P1,False,P
94,8,89,0,A,0,0,0,108.1,LYNN,0.0,MAHINDRA,L2,P1,False,P
94,9,106,0,A,0,0,0,117.3,LYNN,0.0,MAHINDRA,L2,P1,False,P
94,10,77,0,B,0,0,0,111.1,LYNN,0.0,MAHINDRA,L2,P1,False,P
94,11,95,0,A,0,0,0,29.1,LYNN,301.9,MAHINDRA,L2,P1,True,P
94,12,93,0,A,0,0,0,109.0,LYNN,0.0,MAHINDRA,L2,P1,False,P
94,13,109,0,A,0,0,0,119.2,LYNN,0.0,MAHINDRA,L2,P1,False,P
94,14,100,0,A,0,0,0,105.4,LYNN,0.0,MAHINDRA,L2,P1,False,P
94,15,96,0,B,0,0,0,109.6,LYNN,0.0,MAHINDRA,L2,P1,False,P
94,16,150,0,A,0,0,0,24.6,LYNN,370.4,MAHINDRA,L2,P1,True,P
94,17,89,0,A,0,0,0,108.8,LYNN,0.0,MAHINDRA,L2,P1,False,P
94,18,71,2,A,2,2,2,121.8,LYNN,0.0,MAHINDRA,L2,P1,False,P
99,1,110,0,A,0,0,0,71.9,WEHRLEIN,32.9,TAG,L2,P1,True,P
99,2,105,0,A,0,0,0,78.0,WEHRLEIN,0.0,TAG,L2,P1,False,P
99,3,97,0,A,0,0,0,113.6,WEHRLEIN,0.0,TAG,L2,P1,False,P
99,4,72,0,A,0,0,0,115.9,WEHRLEIN,0.0,TAG,L2,P1,False,P
99,5,76,0,A,0,0,0,107.7,WEHRLEIN,0.0,TAG,L2,P1,False,P
99,6,86,0,A,0,0,0,116.4,WEHRLEIN,0.0,TAG,L2,P1,False,P
99,7,103,0,A,0,0,0,96.4,WEHRLEIN,0.0,TAG,L2,P1,False,P
99,8,74,0,A,0,0,0,100.3,WEHRLEIN,0.0,TAG,L2,P1,False,P
99,9,95,0,A,0,0,0,108.6,WEHRLEIN,0.0,TAG,L2,P1,False,P
99,10,125,0,A,0,0,0,118.3,WEHRLEIN,0.0,TAG,L2,P1,False,P
99,11,149,0,A,0,0,0,90.8,WEHRLEIN,0.0,TAG,L2,P1,False,P
99,12,115,0,A,0,0,0,119.4,WEHRLEIN,0.0,TAG,L2,P1,False,P
99,13,90,2,A,0,2,2,119.6,WEHRLEIN,0.0,TAG,L2,P1,False,P
99,14,74,0,A,0,0,0,96.0,WEHRLEIN,0.0,TAG,L2,P1,False,P
99,15,82,0,A,0,0,0,114.1,WEHRLEIN,0.0,TAG,L2,P1,False,P
99,16,99,0,A,0,0,0,97.4,WEHRLEIN,0.0,TAG,L2,P1,False,P
99,17,74,0,A,0,0,0,113.9,WEHRLEIN,0.0,TAG,L2,P1,False,P
99,18,162,0,B,0,0,0,94.2,WEHRLEIN,0.0,TAG,L2,P1,False,P
99,19,143,0,A,0,0,0,35.2,WEHRLEIN,228.5,TAG,L2,P1,True,P
99,20,109,0,A,0,0,0,114.2,WEHRLEIN,0.0,TAG,L2,P1,False,P
99,21,104,0,A,2,0,0,117.9,WEHRLEIN,0.0,TAG,L2,P1,False,P
22,1,103,0,A,0,0,0,98.5,ROWLAND,6.4,NISSAN,L2,Q2,True,Q
22,2,71,0,A,0,0,0,108.7,ROWLAND,0.0,NISSAN,L2,Q2,False,Q
22,3,74,4,A,3,4,4,123.5,ROWLAND,0.0,NISSAN,L2,Q2,False,Q
33,1,92,0,A,0,0,0,100.1,RAST,3.4,AUDI,L2,Q2,True,Q
33,2,100,2,A,0,0,2,112.6,RAST,0.0,AUDI,L2,Q2,False,Q
33,3,82,0,B,2,2,0,95.5,RAST,0.0,AUDI,L2,Q2,False,Q
6,1,105,0,A,0,0,0,59.5,MULLER,89.5,DRAGON,L2,Q2,True,Q
6,2,85,2,A,2,2,2,121.6,MULLER,0.0,DRAGON,L2,Q2,False,Q
7,1,99,0,A,0,0,0,61.0,CAMARA,86.9,DRAGON,L2,Q2,True,Q
7,2,118,2,A,2,2,2,121.7,CAMARA,0.0,DRAGON,L2,Q2,False,Q
99,1,91,0,A,0,0,0,98.0,WEHRLEIN,7.9,TAG,L2,Q2,True,Q
99,2,135,0,A,0,0,0,112.9,WEHRLEIN,0.0,TAG,L2,Q2,False,Q
99,3,95,2,A,2,2,2,122.6,WEHRLEIN,0.0,TAG,L2,Q2,False,Q
23,1,74,0,A,0,0,0,103.7,BUEMI,3.1,NISSAN,L2,Q4,True,Q
23,2,165,0,A,0,0,0,111.0,BUEMI,0.0,NISSAN,L2,Q4,False,Q
23,3,107,2,A,2,2,2,122.5,BUEMI,0.0,NISSAN,L2,Q4,False,Q
28,1,89,0,A,0,0,0,67.9,GUNTHER,68.1,BMW,L2,Q4,True,Q
28,2,97,3,A,2,3,4,122.8,GUNTHER,0.0,BMW,L2,Q4,False,Q
37,1,149,0,A,0,0,2,102.6,CASSIDY,4.1,ENVISION,L2,Q4,True,Q
37,2,117,2,A,0,0,0,109.5,CASSIDY,0.0,ENVISION,L2,Q4,False,Q
71,1,69,0,A,0,0,0,97.5,NATO,8.2,ROKIT,L2,Q4,True,Q
71,2,85,0,A,0,0,0,110.0,NATO,0.0,ROKIT,L2,Q4,False,Q
71,3,113,2,A,2,2,2,122.0,NATO,0.0,ROKIT,L2,Q4,False,Q
88,1,85,0,A,0,0,0,101.9,BLOMQVIST,5.3,NIO,L2,Q4,True,Q
88,2,79,0,A,0,0,0,108.7,BLOMQVIST,0.0,NIO,L2,Q4,False,Q
88,3,85,2,A,2,2,2,121.5,BLOMQVIST,0.0,NIO,L2,Q4,False,Q
94,1,94,0,A,0,0,0,99.1,LYNN,6.6,MAHINDRA,L2,Q4,True,Q
94,2,102,0,A,0,0,0,109.4,LYNN,0.0,MAHINDRA,L2,Q4,False,Q
94,3,71,2,A,2,2,2,122.0,LYNN,0.0,MAHINDRA,L2,Q4,False,Q
11,1,73,0,A,0,0,0,102.7,GRASSI,4.5,AUDI,L2,Q3,True,Q
11,2,85,0,A,0,0,0,110.1,GRASSI,0.0,AUDI,L2,Q3,False,Q
11,3,76,2,A,2,2,2,122.8,GRASSI,0.0,AUDI,L2,Q3,False,Q
25,1,90,0,A,0,0,0,102.9,VERGNE,2.8,DS,L2,Q3,True,Q
25,2,120,0,A,0,0,0,111.6,VERGNE,0.0,DS,L2,Q3,False,Q
25,3,99,2,A,2,2,2,122.8,VERGNE,0.0,DS,L2,Q3,False,Q
27,1,94,0,A,0,0,0,101.9,ERIKSSON,5.4,BMW,L2,Q3,True,Q
27,2,118,0,A,0,0,0,107.7,ERIKSSON,0.0,BMW,L2,Q3,False,Q
27,3,109,2,A,2,2,2,121.1,ERIKSSON,0.0,BMW,L2,Q3,False,Q
29,1,168,0,A,0,0,0,58.6,SIMS,98.1,MAHINDRA,L2,Q3,True,Q
29,2,96,2,A,2,2,2,121.9,SIMS,0.0,MAHINDRA,L2,Q3,False,Q
36,1,90,0,A,0,0,0,102.3,LOTTERER,6.3,TAG,L2,Q3,True,Q
36,2,99,0,A,0,0,0,109.0,LOTTERER,0.0,TAG,L2,Q3,False,Q
36,3,90,3,A,3,3,3,123.4,LOTTERER,0.0,TAG,L2,Q3,False,Q
5,1,90,0,A,0,0,0,54.3,VANDOORNE,109.6,MERCEDES,L2,Q3,True,Q
5,2,69,2,A,2,2,2,123.0,VANDOORNE,0.0,MERCEDES,L2,Q3,False,Q
20,1,89,0,A,0,0,0,53.9,EVANS,87.8,JAGUAR,L1,Q1,True,Q
