CAR_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1_IMPROVEMENT,S2_IMPROVEMENT,S3_IMPROVEMENT,KPH,S1_LARGE,S2_LARGE,S3_LARGE,DRIVER_NAME,PIT_TIME,TEAM,LOCATION,EVENT,PITSTOP_TAKEN,EVENT_TYPE
15,2,119,0,0,0,0,0,104.1,27.0,34.8,55.1,18,0.0,6,1,0,0,0
15,3,89,0,0,0,0,0,92.0,49.2,34.7,48.4,18,0.0,6,1,0,0,0
15,4,84,0,0,0,0,0,114.8,27.1,34.9,44.0,18,0.0,6,1,0,0,0
15,5,91,0,0,0,0,0,115.6,26.7,34.6,44.0,18,0.0,6,1,0,0,0
15,6,96,0,0,0,0,0,116.1,26.6,34.6,43.6,18,0.0,6,1,0,0,0
15,7,104,0,0,0,0,0,109.7,26.9,35.2,48.8,18,0.0,6,1,0,0,0
15,8,103,0,0,0,0,0,106.5,26.6,34.3,53.4,18,0.0,6,1,0,0,0
15,9,70,0,0,0,0,0,117.6,26.2,34.0,43.2,18,0.0,6,1,0,0,0
15,10,91,0,1,0,0,0,110.8,26.3,34.0,49.5,18,0.0,6,1,0,0,0
15,11,84,0,0,0,0,0,23.1,435.0,37.8,53.8,18,400.7,6,1,0,1,0
15,12,85,0,0,0,0,0,115.5,26.0,33.9,45.4,18,0.0,6,1,0,0,0
15,13,114,0,0,0,0,1,119.3,25.9,33.7,42.4,18,0.0,6,1,0,0,0
15,14,133,0,0,0,0,0,90.4,34.6,44.7,55.2,18,0.0,6,1,0,0,0
15,15,93,0,1,0,0,0,94.0,25.5,32.9,,18,0.0,6,1,0,0,0
15,16,124,0,0,0,0,0,30.5,315.9,36.3,47.4,18,285.6,6,1,0,1,0
15,17,69,1,0,1,1,0,120.8,25.2,32.8,42.7,18,0.0,6,1,0,0,0
15,18,100,0,0,0,0,0,118.5,25.5,34.3,42.9,18,0.0,6,1,0,0,0
16,1,71,0,0,0,0,0,76.7,63.8,41.3,53.5,16,29.3,0,1,0,1,0
16,2,89,0,0,0,0,0,106.4,27.2,35.8,51.5,16,0.0,0,1,0,0,0
16,3,72,0,0,0,0,0,88.3,53.4,36.2,48.3,16,0.0,0,1,0,0,0
16,4,92,0,0,0,0,0,115.7,27.0,34.5,43.7,16,0.0,0,1,0,0,0
16,5,123,0,0,0,0,0,115.5,26.7,34.7,44.0,16,0.0,0,1,0,0,0
16,6,75,0,0,0,0,0,115.7,26.9,34.5,43.8,16,0.0,0,1,0,0,0
16,7,126,0,0,0,0,0,113.3,27.2,34.6,45.6,16,0.0,0,1,0,0,0
16,8,92,0,0,0,0,0,109.9,27.0,34.5,49.2,16,0.0,0,1,0,0,0
16,9,72,0,1,0,0,0,112.7,26.2,34.0,47.7,16,0.0,0,1,0,0,0
16,10,113,0,0,0,0,0,27.5,358.6,39.0,45.4,16,329.6,0,1,0,1,0
16,11,117,0,0,0,0,1,118.9,26.5,33.4,42.4,16,0.0,0,1,0,0,0
16,12,109,0,0,0,0,0,118.8,26.5,33.5,42.5,16,0.0,0,1,0,0,0
16,13,68,0,1,0,0,0,112.3,25.9,33.8,48.7,16,0.0,0,1,0,0,0
16,14,102,0,1,0,0,0,39.2,217.1,38.7,54.5,16,182.9,0,1,0,1,0
16,15,99,0,0,0,0,0,31.8,294.0,40.0,49.1,16,263.7,0,1,0,1,0
16,16,129,0,0,0,1,0,117.8,25.2,32.6,45.5,16,0.0,0,1,0,0,0
16,17,125,1,0,1,0,0,121.1,25.0,32.6,42.8,16,0.0,0,1,0,0,0
17,1,85,0,0,0,0,0,71.4,79.0,40.7,50.7,11,34.0,11,1,0,1,0
17,2,73,0,0,0,0,0,90.1,28.3,37.1,69.7,11,0.0,11,1,0,0,0
17,3,83,0,0,0,0,0,105.2,32.9,35.7,47.0,11,0.0,11,1,0,0,0
17,4,71,0,0,0,0,0,114.1,27.3,35.1,44.2,11,0.0,11,1,0,0,0
17,5,133,0,0,0,0,0,115.6,26.9,34.8,43.5,11,0.0,11,1,0,0,0
17,6,87,0,0,0,0,0,115.2,26.8,34.9,43.8,11,0.0,11,1,0,0,0
17,7,83,0,0,0,0,0,116.2,26.7,34.4,43.6,11,0.0,11,1,0,0,0
17,8,93,0,0,0,0,0,87.5,37.1,45.4,56.5,11,0.0,11,1,0,0,0
17,9,83,0,0,0,0,0,118.1,26.3,34.0,42.7,11,0.0,11,1,0,0,0
17,10,100,0,0,0,0,0,118.5,26.1,34.0,42.6,11,0.0,11,1,0,0,0
17,11,104,0,0,0,0,0,88.1,37.3,48.4,52.5,11,0.0,11,1,0,0,0
17,12,80,0,0,0,0,0,119.2,26.1,33.7,42.3,11,0.0,11,1,0,0,0
17,13,100,0,0,0,0,0,99.9,26.0,37.0,58.8,11,0.0,11,1,0,0,0
17,14,93,0,0,0,0,0,119.1,25.8,34.0,42.3,11,0.0,11,1,0,0,0
17,15,87,0,0,0,0,0,91.5,35.3,47.1,50.5,11,0.0,11,1,0,0,0
17,16,71,0,0,0,0,0,119.1,26.1,33.4,42.7,11,0.0,11,1,0,0,0
17,17,74,0,1,0,0,0,101.6,28.6,38.6,,11,0.0,11,1,0,0,0
17,18,87,0,0,0,0,0,24.8,405.1,40.1,45.9,11,374.6,11,1,0,1,0
17,19,114,0,0,0,0,0,108.6,29.6,35.2,47.2,11,0.0,11,1,0,0,0
17,20,79,1,0,1,1,1,121.2,25.4,33.2,41.8,11,0.0,11,1,0,0,0
18,1,101,0,0,0,0,0,82.2,56.1,40.8,51.1,4,22.0,4,1,0,1,0
18,2,144,0,0,0,0,0,106.0,27.0,35.6,52.2,4,0.0,4,1,0,0,0
18,3,86,0,0,0,0,0,88.4,58.2,35.4,44.1,4,0.0,4,1,0,0,0
18,4,93,0,0,0,0,0,113.3,27.5,35.2,44.6,4,0.0,4,1,0,0,0
18,5,137,0,0,0,0,0,114.4,27.1,35.1,44.1,4,0.0,4,1,0,0,0
18,6,97,0,0,0,0,0,115.3,26.8,34.9,43.9,4,0.0,4,1,0,0,0
18,7,89,0,0,0,0,0,115.8,26.7,34.7,43.7,4,0.0,4,1,0,0,0
18,8,89,0,0,0,0,0,85.5,26.9,51.7,63.7,4,0.0,4,1,0,0,0
18,9,143,0,0,0,0,0,118.2,26.1,34.3,42.6,4,0.0,4,1,0,0,0
18,10,83,0,1,0,0,0,111.4,26.1,34.0,49.1,4,0.0,4,1,0,0,0
18,11,90,0,0,0,0,0,23.6,429.1,38.3,48.0,4,393.7,4,1,0,1,0
18,12,127,0,0,0,0,0,112.1,27.0,36.0,45.5,4,0.0,4,1,0,0,0
18,13,191,0,0,0,0,0,119.8,25.7,33.6,42.3,4,0.0,4,1,0,0,0
18,14,97,0,0,0,0,0,91.4,42.2,40.3,50.6,4,0.0,4,1,0,0,0
18,15,116,0,1,0,0,0,90.6,25.3,33.6,,4,0.0,4,1,0,0,0
18,16,163,0,0,0,0,0,30.1,319.7,37.0,48.0,4,290.7,4,1,0,1,0
18,17,111,1,0,1,1,1,122.7,24.9,32.6,41.6,4,0.0,4,1,0,0,0
18,18,84,0,0,0,0,0,88.6,34.0,45.1,58.2,4,0.0,4,1,0,0,0
0,1,82,0,0,0,0,0,80.6,59.4,41.6,49.8,8,25.1,4,1,0,1,0
0,2,69,0,0,0,0,0,104.4,28.0,35.9,52.6,8,0.0,4,1,0,0,0
0,3,72,0,0,0,0,0,86.7,55.9,36.0,48.5,8,0.0,4,1,0,0,0
0,4,183,0,0,0,0,0,114.8,26.9,34.8,44.2,8,0.0,4,1,0,0,0
0,5,70,0,0,0,0,0,115.1,26.9,34.9,44.0,8,0.0,4,1,0,0,0
0,6,101,0,0,0,0,0,114.7,26.8,34.9,44.4,8,0.0,4,1,0,0,0
0,7,103,0,0,0,0,0,115.2,27.3,34.7,43.6,8,0.0,4,1,0,0,0
0,8,123,0,0,0,0,0,101.0,27.0,37.6,55.9,8,0.0,4,1,0,0,0
0,9,68,0,0,0,0,0,118.4,26.1,33.9,42.8,8,0.0,4,1,0,0,0
0,10,85,0,1,0,0,0,109.6,26.3,35.0,49.6,8,0.0,4,1,0,0,0
0,11,98,0,0,0,0,0,27.0,366.9,38.4,45.8,8,335.2,4,1,0,1,0
0,12,102,0,0,0,0,0,109.5,27.9,35.2,48.0,8,0.0,4,1,0,0,0
0,13,77,0,0,0,0,0,121.6,25.3,32.9,41.9,8,0.0,4,1,0,0,0
0,14,68,0,0,0,0,0,105.9,28.6,38.0,48.2,8,0.0,4,1,0,0,0
0,15,71,0,1,0,0,0,112.6,26.0,33.6,48.5,8,0.0,4,1,0,0,0
0,16,89,0,0,0,0,0,24.2,423.1,35.7,44.8,8,393.8,4,1,0,1,0
0,17,88,0,0,0,0,0,111.4,27.1,38.1,44.0,8,0.0,4,1,0,0,0
0,18,68,1,0,1,1,1,122.9,25.0,32.5,41.6,8,0.0,4,1,0,0,0
19,1,80,0,0,0,0,0,72.7,78.0,39.8,49.6,13,42.1,10,1,0,1,0
19,2,91,0,0,0,0,0,96.2,28.0,36.2,62.3,13,0.0,10,1,0,0,0
19,3,72,0,0,0,0,0,97.0,41.0,35.7,48.7,13,0.0,10,1,0,0,0
19,4,110,0,0,0,0,0,115.3,27.1,34.9,43.5,13,0.0,10,1,0,0,0
19,5,90,0,0,0,0,0,116.1,26.7,34.7,43.5,13,0.0,10,1,0,0,0
19,6,84,0,0,0,0,0,114.4,26.8,34.6,45.0,13,0.0,10,1,0,0,0
19,7,117,0,0,0,0,0,115.5,26.6,34.6,44.1,13,0.0,10,1,0,0,0
19,8,101,0,0,0,0,0,94.8,31.8,40.3,56.3,13,0.0,10,1,0,0,0
19,9,72,0,0,0,0,0,117.6,26.5,34.1,42.9,13,0.0,10,1,0,0,0
19,10,84,0,0,0,0,0,101.5,29.2,39.4,51.2,13,0.0,10,1,0,0,0
19,11,89,0,0,0,0,0,118.9,26.1,33.7,42.5,13,0.0,10,1,0,0,0
19,12,90,0,0,0,0,0,102.1,30.8,39.6,48.8,13,0.0,10,1,0,0,0
19,13,156,0,0,0,0,0,118.7,26.1,33.9,42.5,13,0.0,10,1,0,0,0
19,14,104,0,1,0,0,0,106.4,28.2,36.2,49.9,13,0.0,10,1,0,0,0
19,15,117,0,0,0,0,0,43.7,190.2,39.2,49.1,13,159.1,10,1,0,1,0
19,16,75,1,0,0,1,1,120.8,25.4,33.0,42.2,13,0.0,10,1,0,0,0
19,17,73,0,1,0,0,0,99.5,27.3,35.5,,13,0.0,10,1,0,0,0
19,18,74,0,0,0,0,0,32.1,291.7,38.9,47.9,13,259.7,10,1,0,1,0
19,19,136,0,0,0,0,0,111.3,28.1,36.0,45.3,13,0.0,10,1,0,0,0
19,20,88,0,0,1,0,0,118.4,24.9,33.1,44.7,13,0.0,10,1,0,0,0
1,1,72,0,0,0,0,0,83.7,55.0,40.4,50.0,20,21.2,7,1,0,1,0
1,2,81,0,0,0,0,0,109.9,27.8,36.2,46.7,20,0.0,7,1,0,0,0
1,3,106,0,0,0,0,0,82.8,62.1,36.0,48.8,20,0.0,7,1,0,0,0
1,4,113,0,0,0,0,0,114.9,27.2,35.0,43.7,20,0.0,7,1,0,0,0
1,5,70,0,0,0,0,0,115.0,27.1,34.8,43.9,20,0.0,7,1,0,0,0
1,6,162,0,0,0,0,0,111.2,27.0,34.7,47.8,20,0.0,7,1,0,0,0
1,7,85,0,0,0,0,0,116.0,26.8,34.6,43.5,20,0.0,7,1,0,0,0
1,8,89,0,0,0,0,0,115.2,26.9,34.7,44.1,20,0.0,7,1,0,0,0
1,9,88,0,1,0,0,0,107.3,27.2,34.8,,20,0.0,7,1,0,0,0
1,10,138,0,0,0,0,0,23.0,444.1,39.7,45.8,20,411.9,7,1,0,1,0
1,11,80,0,0,0,0,0,105.8,26.3,35.3,53.4,20,0.0,7,1,0,0,0
1,12,175,0,0,0,0,0,118.7,26.2,33.7,42.6,20,0.0,7,1,0,0,0
1,13,70,0,0,0,0,0,88.7,33.0,43.9,60.3,20,0.0,7,1,0,0,0
1,14,98,0,0,0,0,0,106.6,26.0,37.7,50.5,20,0.0,7,1,0,0,0
1,15,97,0,1,0,0,0,85.5,25.4,32.9,,20,0.0,7,1,0,0,0
1,16,103,0,0,0,0,0,39.8,218.9,37.4,49.2,20,188.1,7,1,0,1,0
1,17,84,1,0,1,1,1,123.1,25.0,32.4,41.4,20,0.0,7,1,0,0,0
1,18,89,0,0,0,0,0,101.5,29.3,39.3,51.2,20,0.0,7,1,0,0,0
2,1,106,0,0,0,0,0,69.3,81.2,41.4,53.0,14,45.5,2,1,0,1,0
2,2,101,0,0,0,0,0,88.0,27.9,36.5,73.9,14,0.0,2,1,0,0,0
2,3,87,0,0,0,0,0,107.3,27.8,35.5,50.2,14,0.0,2,1,0,0,0
2,4,73,0,0,0,0,0,113.4,27.0,35.2,45.1,14,0.0,2,1,0,0,0
2,5,92,0,0,0,0,0,114.2,27.2,34.8,44.6,14,0.0,2,1,0,0,0
2,6,101,0,0,0,0,0,112.1,27.0,36.3,45.2,14,0.0,2,1,0,0,0
2,7,147,0,0,0,0,0,115.4,27.0,34.7,43.8,14,0.0,2,1,0,0,0
2,8,87,0,0,0,0,0,100.3,27.0,40.9,53.4,14,0.0,2,1,0,0,0
2,9,112,0,0,0,0,0,116.3,26.6,34.6,43.4,14,0.0,2,1,0,0,0
2,10,89,0,0,0,0,0,96.5,33.4,41.8,50.9,14,0.0,2,1,0,0,0
2,11,87,0,0,0,0,0,117.7,26.5,34.1,42.8,14,0.0,2,1,0,0,0
2,12,111,0,0,0,0,0,95.6,32.1,41.2,54.0,14,0.0,2,1,0,0,0
2,13,79,0,1,0,0,0,112.2,26.2,33.9,48.4,14,0.0,2,1,0,0,0
2,14,84,0,0,0,0,0,35.3,254.5,38.1,52.6,14,221.5,2,1,0,1,0
2,15,80,0,0,0,0,0,119.7,25.8,33.6,42.2,14,0.0,2,1,0,0,0
2,16,99,0,1,0,0,0,100.8,26.8,37.6,,14,0.0,2,1,0,0,0
2,17,108,0,0,0,0,0,26.0,384.9,36.1,46.1,14,355.8,2,1,0,1,0
2,18,133,1,0,1,1,1,121.9,25.3,32.7,41.9,14,0.0,2,1,0,0,0
2,19,81,0,1,0,0,0,94.9,27.0,43.5,,14,0.0,2,1,0,0,0
3,1,105,0,0,0,0,0,66.1,90.4,44.8,48.8,3,48.5,2,1,0,1,0
3,2,85,0,0,0,0,0,85.0,28.9,40.2,74.1,3,0.0,2,1,0,0,0
3,3,98,0,0,0,0,0,109.7,27.9,35.9,47.1,3,0.0,2,1,0,0,0
3,4,108,0,0,0,0,0,112.7,26.9,35.1,45.9,3,0.0,2,1,0,0,0
3,5,72,0,0,0,0,0,112.4,27.6,35.4,45.3,3,0.0,2,1,0,0,0
3,6,93,0,0,0,0,0,113.6,27.2,35.3,44.7,3,0.0,2,1,0,0,0
3,7,126,0,0,0,0,0,114.2,26.9,34.9,44.7,3,0.0,2,1,0,0,0
3,8,95,0,0,0,0,0,101.5,27.3,35.1,57.5,3,0.0,2,1,0,0,0
3,9,73,0,0,0,0,0,100.3,26.3,34.0,61.0,3,0.0,2,1,0,0,0
3,10,95,0,0,0,0,0,99.5,30.8,40.7,50.8,3,0.0,2,1,0,0,0
3,11,81,0,0,0,0,0,118.9,26.0,33.9,42.5,3,0.0,2,1,0,0,0
3,12,132,0,0,0,0,0,100.3,29.1,39.6,52.6,3,0.0,2,1,0,0,0
3,13,93,0,0,0,0,0,119.5,25.8,33.8,42.2,3,0.0,2,1,0,0,0
3,14,84,0,1,0,0,0,105.4,28.5,37.5,49.5,3,0.0,2,1,0,0,0
3,15,73,0,0,0,0,0,32.7,264.7,39.2,67.7,3,232.3,2,1,0,1,0
3,16,112,0,1,0,0,0,87.5,26.2,33.3,,3,0.0,2,1,0,0,0
3,17,93,0,0,0,0,0,30.2,321.2,35.2,46.9,3,293.8,2,1,0,1,0
3,18,102,1,0,1,1,1,122.9,25.0,32.5,41.6,3,0.0,2,1,0,0,0
3,19,112,0,0,0,0,0,99.0,28.1,43.3,51.5,3,0.0,2,1,0,0,0
20,1,73,0,0,0,0,0,70.5,80.5,41.6,50.6,15,43.5,10,1,0,1,0
20,2,104,0,0,0,0,0,88.8,29.9,36.8,70.3,15,0.0,10,1,0,0,0
20,3,98,0,0,0,0,0,108.2,30.5,36.6,45.3,15,0.0,10,1,0,0,0
20,4,102,0,0,0,0,0,113.7,27.4,35.5,44.2,15,0.0,10,1,0,0,0
20,5,117,0,0,0,0,0,115.5,26.9,34.8,43.7,15,0.0,10,1,0,0,0
20,6,85,0,0,0,0,0,115.4,27.0,34.6,43.9,15,0.0,10,1,0,0,0
20,7,102,0,0,0,0,0,115.9,26.8,34.5,43.7,15,0.0,10,1,0,0,0
20,8,70,0,0,0,0,0,104.3,26.8,34.6,55.3,15,0.0,10,1,0,0,0
20,9,97,0,0,0,0,0,104.3,27.0,34.6,55.1,15,0.0,10,1,0,0,0
20,10,73,0,0,0,0,0,118.1,26.4,33.9,42.6,15,0.0,10,1,0,0,0
20,11,92,0,0,0,0,0,118.0,26.4,33.8,42.9,15,0.0,10,1,0,0,0
20,12,98,0,0,0,0,0,107.0,27.5,34.5,51.7,15,0.0,10,1,0,0,0
20,13,89,0,1,0,0,0,113.8,26.3,33.8,46.7,15,0.0,10,1,0,0,0
20,14,102,0,0,0,0,0,51.3,148.0,38.3,50.7,15,117.4,10,1,0,1,0
20,15,119,0,0,0,0,0,121.0,25.4,32.7,42.4,15,0.0,10,1,0,0,0
20,16,109,0,1,0,0,0,108.7,27.8,36.3,47.9,15,0.0,10,1,0,0,0
20,17,93,0,1,0,0,0,44.8,135.2,49.5,87.2,15,102.4,10,1,0,1,0
20,18,68,0,0,0,0,0,42.4,202.9,36.4,47.4,15,173.8,10,1,0,1,0
20,19,101,0,0,0,0,0,108.0,28.6,36.3,47.8,15,0.0,10,1,0,0,0
20,20,121,1,0,1,1,1,122.7,25.1,32.4,41.6,15,0.0,10,1,0,0,0
4,1,94,0,0,0,0,0,63.8,92.8,43.0,54.8,19,53.0,8,1,0,1,0
4,2,166,0,0,0,0,0,85.6,29.6,40.2,72.2,19,0.0,8,1,0,0,0
4,3,94,0,0,0,0,0,110.0,28.8,36.2,45.6,19,0.0,8,1,0,0,0
4,4,114,0,0,0,0,0,113.5,27.4,35.5,44.3,19,0.0,8,1,0,0,0
4,5,112,0,0,0,0,0,114.2,27.1,35.2,44.2,19,0.0,8,1,0,0,0
4,6,78,0,0,0,0,0,113.2,27.3,35.4,44.8,19,0.0,8,1,0,0,0
4,7,98,0,0,0,0,0,113.4,27.2,35.4,44.7,19,0.0,8,1,0,0,0
4,8,84,0,0,0,0,0,102.7,27.2,35.5,55.8,19,0.0,8,1,0,0,0
4,9,74,0,1,0,0,0,105.3,27.2,35.0,,19,0.0,8,1,0,0,0
4,10,105,0,0,0,0,0,53.8,134.1,40.5,51.4,19,99.7,8,1,0,1,0
4,11,86,0,0,0,0,0,110.1,28.5,36.6,45.4,19,0.0,8,1,0,0,0
4,12,86,0,0,0,0,0,116.5,26.4,34.7,43.4,19,0.0,8,1,0,0,0
4,13,109,0,0,0,0,0,117.5,26.2,34.5,42.9,19,0.0,8,1,0,0,0
4,14,101,0,0,0,0,0,109.2,29.3,35.7,46.5,19,0.0,8,1,0,0,0
4,15,85,0,0,0,0,0,117.2,26.2,34.4,43.2,19,0.0,8,1,0,0,0
4,16,86,0,0,0,0,0,89.5,35.5,43.6,56.9,19,0.0,8,1,0,0,0
4,17,85,0,0,0,0,0,119.5,25.6,33.7,42.5,19,0.0,8,1,0,0,0
4,18,84,0,1,0,0,0,52.5,58.7,82.7,,19,0.0,8,1,0,0,0
4,19,72,0,0,0,0,0,56.6,129.0,38.5,47.5,19,95.7,8,1,0,1,0
4,20,122,1,0,1,1,1,121.3,25.1,33.2,42.0,19,0.0,8,1,0,0,0
4,21,81,0,0,0,0,0,111.8,28.6,35.5,44.8,19,0.0,8,1,0,0,0
21,1,100,0,0,0,0,0,58.6,106.9,52.0,48.6,1,66.1,8,1,0,1,0
21,2,100,0,0,0,0,0,89.0,28.7,48.5,59.5,1,0.0,8,1,0,0,0
21,3,164,0,0,0,0,0,113.1,27.7,35.7,44.2,1,0.0,8,1,0,0,0
21,4,96,0,0,0,0,0,114.8,27.1,35.2,43.7,1,0.0,8,1,0,0,0
21,5,179,0,0,0,0,0,114.9,27.0,34.9,44.0,1,0.0,8,1,0,0,0
21,6,102,0,0,0,0,0,114.6,27.1,35.0,44.1,1,0.0,8,1,0,0,0
21,7,71,0,0,0,0,0,113.9,26.9,34.8,45.1,1,0.0,8,1,0,0,0
21,8,90,0,1,0,0,0,101.2,26.9,34.9,,1,0.0,8,1,0,0,0
21,9,89,0,0,0,0,0,53.8,135.0,40.9,50.3,1,101.5,8,1,0,1,0
21,10,85,0,0,0,0,0,113.7,27.7,35.7,43.6,1,0.0,8,1,0,0,0
21,11,101,1,0,0,0,1,118.6,26.2,33.8,42.6,1,0.0,8,1,0,0,0
21,12,84,0,0,0,0,0,101.7,28.5,41.4,49.8,1,0.0,8,1,0,0,0
21,13,121,0,0,0,0,0,116.9,26.2,34.0,43.9,1,0.0,8,1,0,0,0
21,14,95,0,0,0,0,0,107.7,26.1,36.3,50.5,1,0.0,8,1,0,0,0
21,15,71,0,0,0,0,0,118.4,26.1,33.8,42.8,1,0.0,8,1,0,0,0
21,16,122,0,0,0,0,0,92.9,31.7,43.2,56.1,1,0.0,8,1,0,0,0
22,1,106,0,0,0,0,0,73.9,71.4,39.8,53.5,12,38.3,6,1,0,1,0
22,2,103,0,0,0,0,0,100.1,27.4,35.2,59.0,12,0.0,6,1,0,0,0
22,3,86,0,0,0,0,0,92.3,47.4,35.6,49.0,12,0.0,6,1,0,0,0
22,4,80,0,0,0,0,0,115.3,26.9,34.7,43.9,12,0.0,6,1,0,0,0
22,5,88,0,0,0,0,0,116.0,26.8,34.5,43.6,12,0.0,6,1,0,0,0
22,6,92,0,0,0,0,0,116.0,27.0,34.4,43.4,12,0.0,6,1,0,0,0
22,7,98,0,0,0,0,0,103.7,28.2,37.7,51.4,12,0.0,6,1,0,0,0
22,8,89,0,0,0,0,0,108.1,26.4,33.9,52.3,12,0.0,6,1,0,0,0
22,9,106,0,0,0,0,0,117.3,26.2,33.9,43.6,12,0.0,6,1,0,0,0
22,10,77,0,1,0,0,0,111.1,26.2,33.8,49.6,12,0.0,6,1,0,0,0
22,11,95,0,0,0,0,0,29.1,336.0,36.9,45.8,12,301.9,6,1,0,1,0
22,12,93,0,0,0,0,0,109.0,27.5,38.3,45.9,12,0.0,6,1,0,0,0
22,13,109,0,0,0,0,0,119.2,26.0,33.5,42.5,12,0.0,6,1,0,0,0
22,14,100,0,0,0,0,0,105.4,31.8,36.4,47.2,12,0.0,6,1,0,0,0
22,15,96,0,1,0,0,0,109.6,25.4,33.0,,12,0.0,6,1,0,0,0
22,16,150,0,0,0,0,0,24.6,402.6,41.8,49.4,12,370.4,6,1,0,1,0
22,17,89,0,0,0,0,0,108.8,29.4,38.0,44.4,12,0.0,6,1,0,0,0
22,18,71,1,0,1,1,1,121.8,25.3,32.8,41.8,12,0.0,6,1,0,0,0
23,1,110,0,0,0,0,0,71.9,78.4,40.2,50.6,23,32.9,11,1,0,1,0
23,2,105,0,0,0,0,0,78.0,28.6,54.7,72.7,23,0.0,11,1,0,0,0
23,3,97,0,0,0,0,0,113.6,27.6,35.2,44.3,23,0.0,11,1,0,0,0
23,4,72,0,0,0,0,0,115.9,26.8,34.6,43.6,23,0.0,11,1,0,0,0
23,5,76,0,0,0,0,0,107.7,26.8,39.5,46.6,23,0.0,11,1,0,0,0
23,6,86,0,0,0,0,0,116.4,26.7,34.6,43.4,23,0.0,11,1,0,0,0
23,7,103,0,0,0,0,0,96.4,30.3,41.8,54.2,23,0.0,11,1,0,0,0
23,8,74,0,0,0,0,0,100.3,26.2,34.0,61.2,23,0.0,11,1,0,0,0
23,9,95,0,0,0,0,0,108.6,27.0,35.6,49.5,23,0.0,11,1,0,0,0
23,10,125,0,0,0,0,0,118.3,26.0,34.2,42.6,23,0.0,11,1,0,0,0
23,11,149,0,0,0,0,0,90.8,35.5,44.6,53.9,23,0.0,11,1,0,0,0
23,12,115,0,0,0,0,0,119.4,25.9,33.6,42.4,23,0.0,11,1,0,0,0
23,13,90,1,0,0,1,1,119.6,25.8,33.6,42.3,23,0.0,11,1,0,0,0
23,14,74,0,0,0,0,0,96.0,34.8,44.6,47.4,23,0.0,11,1,0,0,0
23,15,82,0,0,0,0,0,114.1,26.0,33.8,46.9,23,0.0,11,1,0,0,0
23,16,99,0,0,0,0,0,97.4,37.2,39.0,48.7,23,0.0,11,1,0,0,0
23,17,74,0,0,0,0,0,113.9,25.6,34.7,46.6,23,0.0,11,1,0,0,0
23,18,162,0,1,0,0,0,94.2,26.2,34.5,,23,0.0,11,1,0,0,0
23,19,143,0,0,0,0,0,35.2,261.2,38.8,45.8,23,228.5,11,1,0,1,0
23,20,109,0,0,0,0,0,114.2,26.8,34.3,45.5,23,0.0,11,1,0,0,0
23,21,104,0,0,1,0,0,117.9,24.9,35.9,42.4,23,0.0,11,1,0,0,0
10,1,103,0,0,0,0,0,98.5,39.0,38.0,46.5,17,6.4,9,1,4,1,1
10,2,71,0,0,0,0,0,108.7,27.2,35.4,49.3,17,0.0,9,1,4,0,1
10,3,74,3,0,2,3,3,123.5,24.8,32.2,41.5,17,0.0,9,1,4,0,1
16,1,92,0,0,0,0,0,100.1,36.6,38.3,46.6,16,3.4,0,1,4,1,1
16,2,100,1,0,0,0,1,112.6,27.4,35.7,45.0,16,0.0,0,1,4,0,1
16,3,82,0,1,1,1,0,95.5,24.9,32.4,,16,0.0,0,1,4,0,1
2,1,105,0,0,0,0,0,59.5,119.6,37.5,47.5,14,89.5,2,1,4,1,1
2,2,85,1,0,1,1,1,121.6,25.5,32.5,42.0,14,0.0,2,1,4,0,1
3,1,99,0,0,0,0,0,61.0,117.2,37.6,44.6,3,86.9,2,1,4,1,1
3,2,118,1,0,1,1,1,121.7,25.4,32.8,41.8,3,0.0,2,1,4,0,1
23,1,91,0,0,0,0,0,98.0,39.9,37.9,46.4,23,7.9,11,1,4,1,1
23,2,135,0,0,0,0,0,112.9,27.4,35.2,45.2,23,0.0,11,1,4,0,1
23,3,95,1,0,1,1,1,122.6,24.8,32.7,41.7,23,0.0,11,1,4,0,1
11,1,74,0,0,0,0,0,103.7,33.8,37.4,46.1,2,3.1,9,1,6,1,1
11,2,165,0,0,0,0,0,111.0,27.8,36.1,45.7,2,0.0,9,1,6,0,1
11,3,107,1,0,1,1,1,122.5,25.0,32.7,41.7,2,0.0,9,1,6,0,1
14,1,89,0,0,0,0,0,67.9,99.6,36.4,43.3,10,68.1,1,1,6,1,1
14,2,97,2,0,1,2,3,122.8,25.1,32.5,41.4,10,0.0,1,1,6,0,1
18,1,149,0,0,0,0,1,102.6,34.8,38.2,45.6,4,4.1,4,1,6,1,1
18,2,117,1,0,0,0,0,109.5,27.6,36.2,47.3,4,0.0,4,1,6,0,1
20,1,69,0,0,0,0,0,97.5,41.0,38.1,45.8,15,8.2,10,1,6,1,1
20,2,85,0,0,0,0,0,110.0,27.8,35.0,47.8,15,0.0,10,1,6,0,1
20,3,113,1,0,1,1,1,122.0,25.0,33.2,41.5,15,0.0,10,1,6,0,1
21,1,85,0,0,0,0,0,101.9,35.8,38.1,45.5,1,5.3,8,1,6,1,1
21,2,79,0,0,0,0,0,108.7,27.6,36.3,48.0,1,0.0,8,1,6,0,1
21,3,85,1,0,1,1,1,121.5,25.2,32.9,42.1,1,0.0,8,1,6,0,1
